id,title,admiration,amusement,anger,annoyance,approval,caring,confusion,curiosity,desire,disappointment,disapproval,disgust,embarrassment,excitement,fear,gratitude,grief,joy,love,nervousness,optimism,pride,realization,relief,remorse,sadness,surprise
50321,Mars Needs Moms,0.07330815,0.010713509,0.0022465773,0.009707925,0.11382613,0.0022272838,0.009220661,0.0131808985,0.0038006713,0.0088464515,0.0032597233,0.0033407903,0.0052434863,0.07282028,0.013844106,0.0007247354,0.0037742301,0.028135085,0.023442822,0.0067826402,0.0054294076,0.0062262714,0.34740782,0.005773915,0.0010754976,0.009302386,0.2163386
11619,Flushed Away,0.025456605,0.3815644,0.005403743,0.022678077,0.107395284,0.0048635667,0.0069053937,0.00981679,0.011927309,0.007298083,0.0061422805,0.004627532,0.0027832573,0.14831321,0.008945319,0.0020855041,0.0013199034,0.116820514,0.00240506,0.003483674,0.04633393,0.004407411,0.040956564,0.0056185643,0.0007964317,0.003485821,0.018165795
266647,Pan,0.060739253,0.0063729477,0.0014598772,0.0045550447,0.22879614,0.011569435,0.0068648746,0.008032891,0.03546368,0.008743328,0.0021039182,0.0030488828,0.002570756,0.13322283,0.0469834,0.001822081,0.0052631944,0.075275585,0.011146507,0.016632019,0.08802939,0.013788711,0.16047533,0.014145477,0.002447611,0.018074935,0.03237197
82703,Mr. Peabody & Sherman,0.0883667,0.01001477,0.0042385394,0.035046846,0.2450993,0.0031621351,0.009939172,0.004488346,0.003947092,0.019758863,0.01147592,0.0091926595,0.0047869026,0.014580611,0.0066261506,0.0059621716,0.0023569583,0.0107872,0.0032494115,0.0022283944,0.023286823,0.0066299257,0.44002306,0.0053057633,0.0016529129,0.0070129065,0.02078043
652,Troy,0.042192668,0.0105873495,0.0068904925,0.05257624,0.43859938,0.019862713,0.006936915,0.003838886,0.015333945,0.047029424,0.020621445,0.013990959,0.004672337,0.008492294,0.011560523,0.008032811,0.0044718203,0.016310245,0.0061756186,0.0049719084,0.036341783,0.006399367,0.15827559,0.011895224,0.00464271,0.035240192,0.0040571797
80321,Madagascar 3: Europe's Most Wanted,0.0032865154,0.0037756416,0.0019915698,0.017496444,0.055732805,0.0019952233,0.17482853,0.10632652,0.0024075478,0.017473182,0.0066247117,0.0021577743,0.007527681,0.004676128,0.0039594285,0.00082876376,0.0016714642,0.0031077317,0.0019276813,0.0042823954,0.010077963,0.0007491785,0.51578707,0.0021533037,0.0038455622,0.007742921,0.0375663
36669,Die Another Day,0.04262326,0.0116220815,0.00930579,0.062343594,0.43717518,0.024255566,0.009139688,0.0045185224,0.017721573,0.03956103,0.032918498,0.012966661,0.005027972,0.011765784,0.014505704,0.009014019,0.003327259,0.014298709,0.0056371638,0.0049364837,0.055371553,0.00566166,0.13000089,0.0091913855,0.0040394086,0.018052809,0.005017823
43074,Ghostbusters,0.033899628,0.008588932,0.0044497023,0.033195775,0.36158016,0.023255691,0.0056149545,0.0026022482,0.012383561,0.026347853,0.018784855,0.010762925,0.0050002383,0.01747772,0.12240231,0.006923307,0.003953685,0.011200355,0.0018691287,0.01499735,0.06853867,0.006867419,0.15528443,0.013861196,0.0026780216,0.017515702,0.009964185
95,Armageddon,0.016740646,0.00858538,0.00831405,0.084404685,0.39786232,0.01150066,0.01296418,0.004331948,0.009648022,0.041987017,0.17955227,0.009726851,0.002772555,0.005460942,0.007571783,0.0041768607,0.0016872704,0.0071554747,0.0041218116,0.002415349,0.043342825,0.0022484092,0.113458544,0.004583126,0.0019591707,0.010068689,0.0033592514
608,Men in Black II,0.046200957,0.00348773,0.006599235,0.038098954,0.2616105,0.012936849,0.0039641955,0.0022958263,0.05652342,0.07165005,0.022301,0.009601518,0.0045241644,0.013969356,0.03404172,0.009591726,0.005775016,0.007243476,0.0025827566,0.0068763797,0.14157476,0.01131978,0.16690736,0.009657186,0.0040086634,0.038776558,0.00788085
2310,Beowulf,0.10030897,0.025198607,0.012462846,0.04032197,0.23393874,0.014596211,0.009328755,0.010286507,0.06300161,0.03093206,0.01411632,0.024901649,0.0066676824,0.067280635,0.05924006,0.007050497,0.0065006185,0.039168358,0.011764658,0.009200483,0.051173806,0.012996317,0.08785001,0.008391562,0.0049194642,0.03270886,0.015692648
140300,Kung Fu Panda 3,0.7027523,0.0014080856,0.0019886731,0.011855461,0.11820723,0.002120865,0.0023744379,0.0015828505,0.0042345035,0.01229748,0.009528021,0.0045033344,0.0013740758,0.013221191,0.027816467,0.0029668428,0.000927514,0.002733111,0.0011577037,0.0020607468,0.02910257,0.0072353943,0.027396861,0.0016948069,0.0004632877,0.0030734239,0.0059226435
56292,Mission: Impossible - Ghost Protocol,0.025153827,0.008529246,0.011263607,0.06365106,0.26505366,0.009880351,0.009494174,0.0045760702,0.026001351,0.054663755,0.026830282,0.014922423,0.007034774,0.022639723,0.114942804,0.0031932471,0.004743287,0.012646702,0.002946944,0.013915692,0.05366683,0.006617487,0.18288615,0.007958718,0.002644046,0.03230631,0.011837335
81188,Rise of the Guardians,0.064769775,0.0016943616,0.007103393,0.02078688,0.31467772,0.092701055,0.0027854391,0.0025755807,0.10214836,0.007929996,0.010731642,0.003695052,0.0011674981,0.014441705,0.0226439,0.004331811,0.0019248194,0.0036393043,0.002930407,0.0035299433,0.25865993,0.009562975,0.031302758,0.004258325,0.0014446147,0.006305748,0.0022571266
7552,Fun with Dick and Jane,0.25392658,0.010032439,0.0065185977,0.05630523,0.330042,0.008095203,0.0016366099,0.00057707686,0.0029575524,0.0314534,0.0188704,0.004910762,0.00313693,0.004220666,0.002061576,0.0037934221,0.0028153884,0.08798493,0.0043042456,0.0014218559,0.0096828025,0.01904365,0.10302213,0.01917055,0.001521891,0.0114445435,0.0010497043
616,The Last Samurai,0.31152016,0.0017884879,0.004353481,0.02494017,0.40726316,0.012754036,0.0016301451,0.0012543964,0.013184069,0.013102312,0.012157517,0.004465162,0.0019154664,0.0046949135,0.003423329,0.0063109156,0.0018737275,0.0047133085,0.0018157986,0.0009976836,0.049248874,0.02060062,0.08188853,0.00575587,0.0014554608,0.005050064,0.0018422807
147441,Exodus: Gods and Kings,0.034128465,0.0036665576,0.015227289,0.030243544,0.120157085,0.009190948,0.004886287,0.002287914,0.006522551,0.026366856,0.016874947,0.019150946,0.0061256066,0.007832158,0.52218705,0.0026143035,0.005621933,0.00532182,0.0027850033,0.01084233,0.022240447,0.005305121,0.0718315,0.0040182453,0.0020444358,0.03422722,0.008299452
13475,Star Trek,0.29810992,0.0007576018,0.001463407,0.010111078,0.4946486,0.00692749,0.0028962996,0.001721056,0.0055054864,0.009358671,0.010892865,0.001485095,0.00073690555,0.0049242424,0.0022803703,0.0057785586,0.0008399292,0.0026108793,0.0009636681,0.0007811432,0.06618436,0.009176759,0.052541617,0.003680003,0.00066990027,0.0024175597,0.002536608
557,Spider-Man,0.86970115,0.0020521088,0.0015574646,0.008140718,0.046148118,0.0014504272,0.0009030007,0.0012431968,0.000900367,0.00782429,0.003555055,0.002405363,0.0013917289,0.005943821,0.001883989,0.0018818149,0.00083626766,0.0037312885,0.0014282152,0.0004289586,0.0035696223,0.007930528,0.016164282,0.0013983302,0.00039968616,0.0028721208,0.004258008
82702,How to Train Your Dragon 2,0.072458066,0.009608135,0.0014123345,0.0049972655,0.16785274,0.0030419352,0.005521193,0.009776496,0.012917469,0.0038039037,0.0023798912,0.0024348348,0.0014144324,0.4902334,0.014997965,0.0018155053,0.0012870582,0.06610706,0.003378507,0.0059799463,0.027108919,0.008468015,0.044024333,0.0054260893,0.0005556928,0.0027364572,0.030262297
205584,Gods of Egypt,0.0960874,0.021730905,0.010098808,0.05467892,0.2516504,0.012870058,0.03630101,0.023292502,0.027972605,0.051186416,0.030867424,0.022148538,0.0077366754,0.030897258,0.017936876,0.013026992,0.0059121153,0.026378721,0.011220333,0.006026716,0.036487784,0.007232403,0.13958538,0.0074204775,0.005548277,0.030244512,0.015460362
10048,Stealth,0.07794272,0.010620099,0.010931907,0.09725614,0.27388716,0.016893905,0.013065545,0.009371171,0.035125125,0.05978071,0.047247633,0.017469758,0.0057055824,0.023389777,0.017103566,0.009798222,0.003764982,0.015289317,0.0048649623,0.0056621223,0.06627561,0.00691137,0.12783803,0.0072687557,0.003641424,0.024308613,0.0085857175
13183,Watchmen,0.009127225,0.0014465499,0.008519832,0.015035433,0.08132086,0.0054712933,0.0075929635,0.0039486033,0.0058338586,0.048422124,0.011573777,0.00862895,0.0054509,0.0031604709,0.30855203,0.0007006251,0.01230142,0.004016564,0.0022091714,0.027062915,0.009459782,0.0019818244,0.12329203,0.0044972613,0.0024387354,0.28170484,0.0062499596
944,Lethal Weapon 4,0.071205914,0.017370038,0.023478126,0.09699463,0.3142267,0.018811947,0.007458307,0.0066041662,0.03984877,0.04038085,0.022183098,0.02158384,0.0060321908,0.03045617,0.030088823,0.0064160284,0.004234627,0.021734454,0.0084565915,0.005635814,0.06281546,0.009381772,0.09152937,0.006905663,0.0033173838,0.024948081,0.00790139
1927,Hulk,0.032561462,0.02267559,0.07065891,0.08766639,0.10166624,0.01836099,0.0052436357,0.0053230375,0.010999436,0.0376913,0.010667908,0.04403966,0.01058607,0.010060272,0.09037249,0.0032934847,0.021081427,0.023356901,0.008009254,0.009705534,0.013394627,0.007709265,0.08844334,0.0071517956,0.005912268,0.24620375,0.0071649547
72559,G.I. Joe: Retaliation,0.0073658805,0.0039173528,0.024856186,0.11274949,0.12998015,0.022300528,0.004823755,0.0019341038,0.007542781,0.12247243,0.0453011,0.02036711,0.010998619,0.003058071,0.115396105,0.002914117,0.007939267,0.0052886084,0.00242387,0.020234834,0.025378382,0.00357873,0.13194291,0.008354203,0.006298214,0.1486295,0.003953809
7364,Sahara,0.18764846,0.011528251,0.001216782,0.005497484,0.18136533,0.0017893151,0.0027028443,0.0056533394,0.0075773625,0.0038016578,0.0029264248,0.0013270841,0.0011716981,0.37014276,0.0032958302,0.0012623002,0.00096524565,0.104212336,0.0034540757,0.002029663,0.017867694,0.010296826,0.032947317,0.005814295,0.00031209935,0.00165835,0.031535126
2114,Final Fantasy: The Spirits Within,0.021047859,0.0006178928,0.0017117732,0.0058339816,0.07267951,0.060239326,0.001668767,0.0016279239,0.1408022,0.006879574,0.007288791,0.0014189745,0.00034952478,0.0031066202,0.0042700483,0.0045681833,0.00096238725,0.0013244599,0.0020056642,0.0010902392,0.63859683,0.0023753913,0.011712187,0.0016764412,0.0013429,0.0036864013,0.0011160943
1771,Captain America: The First Avenger,0.07376287,0.0083075715,0.0102821775,0.05063494,0.39600003,0.012466505,0.010609718,0.010392419,0.033298805,0.024061685,0.01859779,0.011801031,0.0035055557,0.034119293,0.032755394,0.0039094957,0.0029312985,0.011709117,0.0034248303,0.0055106585,0.08835271,0.006574191,0.11200635,0.0052204104,0.0019850906,0.014333231,0.013446771
36643,The World Is Not Enough,0.024800854,0.003162677,0.0021767002,0.01480405,0.7406741,0.008723183,0.0032008784,0.0020075315,0.019189104,0.010329998,0.005976021,0.003392828,0.0010710914,0.011509948,0.005618939,0.0022707044,0.001119215,0.00883231,0.0024994707,0.0026874798,0.042776585,0.004168079,0.064775884,0.006142839,0.0008790636,0.0054491754,0.001761297
8619,Master and Commander: The Far Side of the World,0.12565146,0.0028897373,0.014730405,0.04457982,0.37287378,0.027165044,0.0046854843,0.0022696601,0.011383918,0.037722986,0.021948228,0.010178796,0.0045128157,0.006534817,0.045265727,0.0052307686,0.006010084,0.0057403347,0.0021356733,0.0062010344,0.056090586,0.014683027,0.12621556,0.008439623,0.0029136725,0.02913047,0.0048164255
50620,The Twilight Saga: Breaking Dawn - Part 2,0.011968689,0.006157757,0.009968584,0.049404543,0.26173142,0.25029907,0.0077471617,0.003458899,0.022110121,0.030690562,0.038099818,0.010247701,0.0038256417,0.0032460259,0.02207203,0.013780749,0.0058642933,0.007166673,0.0059111523,0.008387526,0.0713818,0.0034810577,0.09264894,0.013062663,0.008288402,0.037137397,0.0018612681
65759,Happy Feet Two,0.0016456281,0.0021305396,0.009989528,0.20857924,0.019130263,0.0029377914,0.0017320989,0.0009342463,0.0037700026,0.39541027,0.02726029,0.09851761,0.014427104,0.0009180006,0.009582024,0.00049878354,0.0029801782,0.0016986782,0.0012004307,0.005282201,0.0052248226,0.0006740571,0.026759433,0.0016242835,0.003070952,0.15288246,0.0011391093
1724,The Incredible Hulk,0.00881436,0.0044874963,0.0063107777,0.02974528,0.03739142,0.00633155,0.002964468,0.0019857427,0.005859357,0.18424676,0.013818582,0.008628804,0.0077577643,0.004719971,0.17824921,0.001243916,0.012989879,0.0065243365,0.0025461647,0.026183188,0.020141399,0.0029556628,0.12851232,0.007845995,0.0051888977,0.2663833,0.018173328
267935,The BFG,0.19880545,0.0014091709,0.0014985742,0.011337813,0.3984397,0.15968381,0.0012149484,0.0007597592,0.00530186,0.009952605,0.012907771,0.0017067317,0.0010455252,0.004372117,0.0020646283,0.014171452,0.0025057457,0.021065218,0.0031214587,0.0019041763,0.048396572,0.015107662,0.03585957,0.036778845,0.0017482955,0.0076997792,0.0011409986
281957,The Revenant,0.033481836,0.015452843,0.026519382,0.08313632,0.24029636,0.013720562,0.00911784,0.00515068,0.013419116,0.06047683,0.038690694,0.03450971,0.014720736,0.007053813,0.02842908,0.006040717,0.009372676,0.0122857755,0.0057240417,0.0055778646,0.02747715,0.008525797,0.1968387,0.008284812,0.009624674,0.08039539,0.0056764204
77950,Turbo,0.010921312,0.005672145,0.002948908,0.012173007,0.021346748,0.006814843,0.00347295,0.009676273,0.6561012,0.0144851655,0.008366269,0.0037278712,0.0009778428,0.012758024,0.003917986,0.0027142665,0.0013837803,0.0051245517,0.0037041903,0.0014948173,0.18336748,0.0012388402,0.013262259,0.0011347515,0.0019506487,0.00657224,0.0046916083
44896,Rango,0.024030523,0.002788639,0.001665768,0.009833674,0.056579433,0.029105948,0.001075108,0.00083417975,0.005390061,0.015168886,0.0039840005,0.0017575828,0.0044789906,0.05703023,0.0042970357,0.015577899,0.008759475,0.4531818,0.0068511283,0.008017593,0.014601028,0.027184617,0.07497781,0.114036895,0.0037239417,0.029300598,0.025767079
270946,Penguins of Madagascar,0.022754341,0.007232828,0.019067515,0.08211451,0.21546978,0.022201926,0.0087819,0.004157489,0.05150499,0.060254984,0.05381455,0.017828966,0.005464673,0.014390465,0.070232086,0.007267614,0.0052221646,0.007983208,0.004007321,0.008153104,0.114275105,0.0053421995,0.13378257,0.0065391287,0.0040894095,0.038667474,0.009399731
2503,The Bourne Ultimatum,0.033473134,0.01356534,0.017455405,0.090225555,0.27233273,0.020754725,0.017824145,0.010345346,0.019945582,0.05687613,0.03273174,0.023592478,0.009206397,0.017517008,0.029521938,0.0071855118,0.0057887225,0.01476648,0.008380698,0.008594851,0.038482077,0.0053736963,0.18068123,0.0071998355,0.005173423,0.042951595,0.010054365
9502,Kung Fu Panda,0.03110399,0.001396664,0.0010312697,0.01014419,0.2861836,0.013443954,0.008731718,0.0025501302,0.029717354,0.03790824,0.14883333,0.002153119,0.0014525875,0.0057718353,0.0027949759,0.003704646,0.0010737374,0.0030376732,0.0015481655,0.0015814893,0.3201089,0.0035408046,0.06660662,0.0052314517,0.0020206147,0.005688175,0.0026406872
102899,Ant-Man,0.17529923,0.00079639675,0.0013076788,0.005086618,0.19675317,0.13400689,0.0013572285,0.0014074356,0.036936656,0.004374187,0.0059035486,0.0011517241,0.0005092168,0.0063102003,0.00407054,0.011412875,0.0013126029,0.0025076105,0.0014237859,0.0013123258,0.3707082,0.009082455,0.015691305,0.00541323,0.0013789933,0.0028324267,0.0016534762
101299,The Hunger Games: Catching Fire,0.027192384,0.0044583236,0.0018109188,0.010875334,0.53136283,0.013935484,0.003907729,0.0031853628,0.023841236,0.012917484,0.005517043,0.0035895107,0.0019002253,0.040298637,0.011752908,0.003990723,0.0026852032,0.027953861,0.0032798892,0.0068812557,0.074917056,0.010506209,0.1380765,0.016131286,0.0018244555,0.010613642,0.0065945033
228161,Home,0.0045666597,0.010747563,0.0022974634,0.015417604,0.05265451,0.0018763207,0.00715286,0.0012202893,0.0017237149,0.021816669,0.0051784297,0.0030097154,0.010086176,0.0026633502,0.0042613316,0.0019106162,0.0025219326,0.006794193,0.0018823928,0.004337245,0.008277946,0.0027187734,0.79029644,0.0064331386,0.004198737,0.012430229,0.013525762
74,War of the Worlds,0.013157442,0.0059344643,0.011602105,0.07202151,0.055917826,0.0061590546,0.011392723,0.0063712075,0.006232236,0.1737415,0.03359111,0.021652984,0.012799299,0.0035292518,0.01986823,0.0027759646,0.013889292,0.005929329,0.003513326,0.009230358,0.008783103,0.002117803,0.14094552,0.0054828017,0.0055026864,0.3381142,0.009744756
8961,Bad Boys II,0.013575982,0.109330915,0.008946184,0.045574185,0.15234965,0.0035872622,0.0053424095,0.004502428,0.0061015747,0.022928894,0.00869102,0.01079236,0.01187021,0.051939424,0.015722532,0.00080743706,0.0049951673,0.097622626,0.014042364,0.008444015,0.0091565875,0.0060687354,0.31994027,0.009541536,0.0020099322,0.023065202,0.033051208
417859,Puss in Boots,0.11338468,0.007432887,0.0033187852,0.018032972,0.3225743,0.0072942264,0.0059719393,0.0021472815,0.011697815,0.030947926,0.01885926,0.0096567115,0.0045935796,0.008910234,0.016255945,0.0101400195,0.0046627577,0.0111068105,0.004082318,0.0036353637,0.042193644,0.014018538,0.28369507,0.011617617,0.004013374,0.021128407,0.008627547
27576,Salt,0.018447315,0.00070779084,0.0052698273,0.025499752,0.17497294,0.008368168,0.2250578,0.3783599,0.004454079,0.022737114,0.03837994,0.0032524508,0.0024750382,0.002809693,0.0038042858,0.00088747486,0.0013950559,0.0011713773,0.0022504258,0.0019716115,0.017909301,0.0006787239,0.040690918,0.0010276431,0.0020181432,0.008834265,0.0065689827
86834,Noah,0.0034744225,0.0015476134,0.002678019,0.00809172,0.04509057,0.70129603,0.002492545,0.0019017488,0.01654052,0.0066370205,0.008330257,0.0025768408,0.0010313299,0.002364865,0.043454584,0.00522954,0.0044794544,0.00424198,0.005751622,0.021428335,0.0499156,0.0015953905,0.014230345,0.010057985,0.006993619,0.02762364,0.0009443271
17578,The Adventures of Tintin,0.044732746,0.018620959,0.009731657,0.044652354,0.2331071,0.010460222,0.02180475,0.030196734,0.02072951,0.03142982,0.014571139,0.0127189,0.008619412,0.099674255,0.06856898,0.0035955065,0.004605178,0.025456235,0.0042270487,0.014965523,0.042711485,0.006615321,0.14056766,0.008221898,0.002928802,0.02222643,0.054260377
673,Harry Potter and the Prisoner of Azkaban,0.04124839,0.0059911544,0.0032036433,0.00854612,0.14554864,0.021456877,0.00383708,0.0015152493,0.018002236,0.014089835,0.0041617397,0.006070475,0.004071843,0.04591986,0.35152334,0.004835229,0.008186061,0.049837258,0.0031914227,0.03798103,0.05111911,0.018406989,0.08421585,0.024644643,0.003378891,0.029199945,0.009817074
6972,Australia,0.03011179,0.006130745,0.013277951,0.05394514,0.23023893,0.008504432,0.0044575855,0.0038058828,0.007814912,0.096519604,0.02057951,0.027857097,0.012234273,0.0068271062,0.056184117,0.0029699283,0.010325226,0.009299096,0.0058505395,0.008756933,0.0125807775,0.00627297,0.19676252,0.008859672,0.0058595217,0.14613481,0.00783904
82700,After Earth,0.03225315,0.0022042787,0.0034431627,0.0157919,0.10422765,0.015263217,0.001774115,0.0025431335,0.41598064,0.04975172,0.0061479397,0.009268679,0.0029953143,0.011685462,0.0135525055,0.006961036,0.013880086,0.015162769,0.007182291,0.0067162113,0.031006258,0.009625762,0.06662271,0.009998211,0.0045335935,0.13689268,0.004535482
10567,Dinosaur,0.005147072,0.0022551692,0.0053548575,0.021712298,0.023865895,0.0049820226,0.0029593802,0.0029502225,0.005722313,0.1023591,0.01177612,0.013184773,0.0054212227,0.0011741464,0.014548101,0.0011073805,0.018248472,0.002489993,0.002357562,0.0057077757,0.003124702,0.00091612607,0.037819766,0.0024992803,0.005256684,0.6944101,0.0026495538
181533,Night at the Museum: Secret of the Tomb,0.044687044,0.0043237032,0.005121544,0.028784424,0.12128054,0.013796943,0.012096498,0.012852381,0.2520363,0.06792572,0.025976172,0.0065534995,0.0023739017,0.03015003,0.027240332,0.005271937,0.0042067836,0.008442631,0.0027001773,0.009477016,0.17483568,0.004300623,0.08189158,0.005119276,0.0030400972,0.032511834,0.0130032925
38055,Megamind,0.0077363965,0.00092608994,0.0021479493,0.014272072,0.038180742,0.019861706,0.0019998208,0.0011969783,0.0076204073,0.28378838,0.009613582,0.002311567,0.0025190923,0.0011853928,0.0054725795,0.0006353783,0.010584402,0.0033549704,0.002012168,0.010057789,0.025291475,0.001781817,0.05982734,0.007153837,0.0077355807,0.47063512,0.0020973044
671,Harry Potter and the Philosopher's Stone,0.06956407,0.008574282,0.0014214122,0.0062578167,0.09417795,0.0020930083,0.0062714755,0.0034382695,0.0022907006,0.0164093,0.0032663282,0.0033252223,0.008259343,0.02562361,0.018431969,0.0023677677,0.008157429,0.0443718,0.0056623938,0.009736597,0.0056985975,0.011443737,0.53955954,0.015205304,0.001735878,0.034406822,0.05224934
49524,R.I.P.D.,0.009828639,0.5086956,0.0057879495,0.02955304,0.12045759,0.00782485,0.010887739,0.008991475,0.013582824,0.010982538,0.008866013,0.0061068283,0.0040041325,0.0130680185,0.008045962,0.0020844215,0.0026965083,0.039638307,0.004193635,0.003453812,0.047411796,0.0026121882,0.10405112,0.0044694724,0.003096642,0.012854996,0.006753779
22,Pirates of the Caribbean: The Curse of the Black Pearl,0.01104875,0.0046215435,0.01054239,0.089824714,0.16768354,0.027004583,0.005144015,0.0019512012,0.008691544,0.16180669,0.16623399,0.016460989,0.00697156,0.002359299,0.010556679,0.0036564616,0.006830816,0.008311918,0.004432973,0.0057867235,0.01885795,0.003733071,0.13545002,0.012079555,0.0072419816,0.099671945,0.0030451778
131631,The Hunger Games: Mockingjay - Part 1,0.018333156,0.0024957052,0.0076220892,0.04325853,0.4555406,0.011386616,0.0068115476,0.0033593506,0.008401655,0.10238115,0.04701855,0.0059182486,0.0055257855,0.002987448,0.0057922066,0.002968826,0.004383694,0.007266665,0.004434688,0.0037630165,0.0252854,0.0045592505,0.14463148,0.008374075,0.0060461094,0.059057318,0.002396867
591,The Da Vinci Code,0.014931349,0.004776309,0.016269078,0.06380339,0.11236549,0.004887238,0.016441263,0.0068128062,0.006292662,0.098170824,0.023570497,0.030307628,0.025030231,0.0053583696,0.047121998,0.0019777266,0.010382524,0.0054772883,0.0042043007,0.011112757,0.009067623,0.0035158724,0.28463736,0.0051738843,0.006030024,0.1688046,0.013476903
172385,Rio 2,0.051562972,0.0193292,0.039509855,0.08451563,0.17087413,0.01863501,0.009414402,0.00653811,0.025970425,0.043651447,0.025065033,0.037028123,0.011588627,0.032161165,0.12789908,0.008799883,0.009164495,0.02847207,0.010668594,0.010678116,0.03615869,0.011921385,0.096255764,0.008091566,0.005836352,0.0538578,0.01635215
36658,X2,0.04428123,0.017658276,0.0432225,0.14758036,0.2785399,0.015321038,0.010982218,0.008658846,0.017531617,0.038693767,0.041562233,0.030533813,0.0077534593,0.020855336,0.041360646,0.006417815,0.004714839,0.014707713,0.005931625,0.0052068112,0.04440302,0.0060923826,0.10089742,0.005145864,0.0033273762,0.028818546,0.009801266
51497,Fast Five,0.022020908,0.0103302235,0.015879529,0.09650477,0.28322294,0.02645367,0.012618619,0.0060128397,0.022819107,0.07844848,0.05850512,0.017169852,0.0073561477,0.009430062,0.015572813,0.0064669815,0.0059214714,0.014045797,0.005361917,0.007173031,0.043966196,0.005181869,0.1579716,0.009320288,0.0058804154,0.05143558,0.0049298536
58574,Sherlock Holmes: A Game of Shadows,0.088675216,0.0028210897,0.0028409741,0.020084912,0.58243084,0.0026321074,0.006883531,0.0028257284,0.005710233,0.015203711,0.014892105,0.006289449,0.0018637232,0.008777677,0.00859482,0.0023774586,0.0012317521,0.003901497,0.004183462,0.0017783926,0.029771663,0.0038935882,0.1675076,0.0026161072,0.00088137144,0.0054900437,0.0058408924
18823,Clash of the Titans,0.05633817,0.0032474287,0.020714225,0.052935712,0.3433316,0.04879218,0.0034693312,0.0020010748,0.035670586,0.035241038,0.024222843,0.015307458,0.004024378,0.008370146,0.061021827,0.004830504,0.0059000356,0.00682314,0.0053948928,0.0056468723,0.113338776,0.012429252,0.08012067,0.007927771,0.0040044133,0.03513101,0.0037647847
861,Total Recall,0.016150866,0.009641894,0.010907426,0.05896269,0.17253019,0.011563085,0.14233708,0.24165574,0.016773483,0.021998804,0.018286116,0.012286011,0.005981765,0.023287805,0.016539881,0.0030508891,0.0031384295,0.008629451,0.006221119,0.0058256495,0.032523092,0.0015160815,0.10974168,0.0028609035,0.0027571537,0.015369996,0.029462941
1911,The 13th Warrior,0.03089086,0.014433824,0.02080739,0.0684111,0.25442466,0.012128077,0.011237197,0.0047550057,0.015053714,0.04613408,0.028696304,0.029863961,0.0076752543,0.010328234,0.07149923,0.0064750724,0.008896367,0.015754862,0.007943237,0.008437344,0.025063703,0.006596527,0.19085012,0.007640714,0.0048389137,0.08313623,0.008027988
49040,The Bourne Legacy,0.025451336,0.013847371,0.0071297972,0.028907437,0.34752238,0.007147973,0.01890226,0.010665911,0.0075991354,0.033328302,0.01172079,0.016684387,0.0076252213,0.020153055,0.051345926,0.0043183886,0.005567854,0.01625283,0.0071889716,0.009104536,0.022975571,0.004938195,0.26186725,0.007430462,0.0034502563,0.033408083,0.015466358
415,Batman & Robin,0.055638418,0.02586956,0.038722347,0.12736724,0.23325005,0.02239662,0.013096411,0.009379908,0.031020977,0.04358174,0.031223008,0.034466546,0.0081771575,0.0229656,0.035519835,0.007345338,0.0056446847,0.020328186,0.012588886,0.005714879,0.05709435,0.0070177624,0.09688285,0.0059033707,0.004959005,0.034150913,0.009694296
8871,How the Grinch Stole Christmas,0.0167374,0.012096875,0.15944353,0.33242226,0.09602941,0.009305665,0.0032614658,0.003493452,0.015623201,0.04704632,0.04565579,0.09792525,0.006275754,0.01080848,0.01007967,0.0015044261,0.0026625863,0.015703937,0.037475236,0.0015245589,0.010785341,0.0035281053,0.02767802,0.002364302,0.001737102,0.025890023,0.0029418243
435,The Day After Tomorrow,0.0034551593,0.002306285,0.01147691,0.06900027,0.076876394,0.051913496,0.0029481233,0.001111038,0.010752744,0.071476005,0.012148695,0.019533582,0.009001455,0.0031534783,0.29632717,0.0016646011,0.007847357,0.0046617496,0.0023565495,0.04856598,0.032776624,0.0029246972,0.10060839,0.00896972,0.0072857263,0.13787888,0.0029790064
955,Mission: Impossible II,0.013422514,0.0033255192,0.008535009,0.018365128,0.061642498,0.00808728,0.004774337,0.0022781698,0.009651956,0.016190426,0.0141807,0.0102799265,0.002966458,0.008558353,0.68959975,0.0023758127,0.0034438742,0.0039872103,0.0018686163,0.013343831,0.025327621,0.0022874214,0.04231194,0.0026938296,0.00149396,0.02011927,0.008888566
2133,The Perfect Storm,0.6290529,0.0021602225,0.0009242162,0.005133031,0.21102306,0.001524397,0.0026191613,0.0033222227,0.0028772152,0.007124533,0.003512101,0.0017939231,0.00096734904,0.030723376,0.0024169604,0.0033038263,0.00087888626,0.009807442,0.0021813093,0.00082335685,0.01249284,0.008357298,0.043224625,0.0026475864,0.00045041117,0.00226679,0.0083910385
1979,Fantastic 4: Rise of the Silver Surfer,0.0101430295,0.0040737544,0.0073460434,0.035895184,0.050217666,0.0022587723,0.0038872466,0.00085633533,0.0037728497,0.04536641,0.017089004,0.007962545,0.0070903446,0.0071483464,0.26856905,0.0012557739,0.003423504,0.005040535,0.0016499552,0.01567215,0.01894188,0.0041890647,0.42325458,0.004717711,0.0014228515,0.0188019,0.029953545
